measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Moldova,Both,All Ages,All causes,Number,2004,46985.29107732788,47288.288929902425,46676.269149089734
Deaths,Moldova,Both,All Ages,All causes,Percent,2004,1.0,1.0,1.0
Deaths,Moldova,Both,All Ages,All causes,Rate,2004,1159.4444677211582,1166.9214711799805,1151.8188096293404
Deaths,Kuwait,Both,All Ages,All causes,Number,2006,5906.712398360807,5977.265666458812,5834.118749981551
Deaths,Kuwait,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Kuwait,Both,All Ages,All causes,Rate,2006,242.08540213673402,244.97701343040444,239.11016627365984
Deaths,Iran,Both,All Ages,All causes,Number,2005,312774.25289627,315745.96422516997,309936.1164489403
Deaths,Iran,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Iran,Both,All Ages,All causes,Rate,2005,433.6384813805303,437.7585404193826,429.7036140838322
Deaths,Guyana,Both,All Ages,All causes,Number,2003,5338.845279873787,5440.465252811665,5254.077610414006
Deaths,Guyana,Both,All Ages,All causes,Percent,2003,1.0,1.0,1.0
Deaths,Guyana,Both,All Ages,All causes,Rate,2003,688.2780950134774,701.3788307948021,677.3499397671628
Deaths,Zambia,Both,All Ages,All causes,Number,2006,156450.99382310003,171442.93961435696,142711.46913335304
Deaths,Zambia,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Zambia,Both,All Ages,All causes,Rate,2006,1316.4185767858626,1442.564633512693,1200.8107107326655
Deaths,Niger,Both,All Ages,All causes,Number,2005,173144.04700113402,188514.04906589355,160062.99794490062
Deaths,Niger,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Niger,Both,All Ages,All causes,Rate,2005,1277.3980368227178,1390.7926975317655,1180.890494845807
Deaths,Tajikistan,Both,All Ages,All causes,Number,2005,37159.49994199202,38809.90235675082,35690.8253026507
Deaths,Tajikistan,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Tajikistan,Both,All Ages,All causes,Rate,2005,532.9282015890616,556.5976802464344,511.864997415553
Deaths,Luxembourg,Both,All Ages,All causes,Number,2005,3699.1340966444186,3764.937677519809,3636.135403886972
Deaths,Luxembourg,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Luxembourg,Both,All Ages,All causes,Rate,2005,801.3337201208968,815.5885773070654,787.6864784932219
Deaths,South Korea,Both,All Ages,All causes,Number,2005,241711.62516406292,242478.74591225403,240903.57653847977
Deaths,South Korea,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,South Korea,Both,All Ages,All causes,Rate,2005,505.42910860649863,507.03319014659303,503.7394451645278
Deaths,Nepal,Both,All Ages,All causes,Number,2006,161493.05430359778,171794.88154996603,152147.45803531873
Deaths,Nepal,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Nepal,Both,All Ages,All causes,Rate,2006,614.4037175349197,653.5972357011693,578.8482002120724
Deaths,Malta,Both,All Ages,All causes,Number,2003,3025.189759268139,3082.0326154136815,2967.647656926452
Deaths,Malta,Both,All Ages,All causes,Percent,2003,1.0,1.0,1.0
Deaths,Malta,Both,All Ages,All causes,Rate,2003,741.9983811683512,755.9404180643049,727.884837825905
Deaths,Marshall Islands,Both,All Ages,All causes,Number,2006,386.42370727265904,409.34929369083153,363.90787124260316
Deaths,Marshall Islands,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Marshall Islands,Both,All Ages,All causes,Rate,2006,718.8287755130852,761.475152799836,676.9446194985111
Deaths,Central African Republic,Both,All Ages,All causes,Number,2006,71762.0474106752,80035.81091739396,64737.481778189074
Deaths,Central African Republic,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Central African Republic,Both,All Ages,All causes,Rate,2006,1757.8039401137833,1960.4689227396316,1585.7379304066076
Deaths,Mali,Both,All Ages,All causes,Number,2006,162745.65012981227,174107.7500613305,151692.80951086685
Deaths,Mali,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Mali,Both,All Ages,All causes,Rate,2006,1191.7590275688785,1274.9617746452254,1110.8209344315098
Deaths,Tonga,Both,All Ages,All causes,Number,2003,639.1533927909908,664.5136669153173,611.4412116098962
Deaths,Tonga,Both,All Ages,All causes,Percent,2003,1.0,1.0,1.0
Deaths,Tonga,Both,All Ages,All causes,Rate,2003,623.1599077887308,647.8855937712513,596.141166334467
Deaths,Liberia,Both,All Ages,All causes,Number,2004,34758.58512219178,37006.931843454644,32699.430762665113
Deaths,Liberia,Both,All Ages,All causes,Percent,2004,1.0,1.0,1.0
Deaths,Liberia,Both,All Ages,All causes,Rate,2004,1123.0880393943887,1195.7345899425513,1056.554501728188
Deaths,United States,Both,All Ages,All causes,Number,2006,2453660.068386548,2456703.753524706,2450467.892546103
Deaths,United States,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,United States,Both,All Ages,All causes,Rate,2006,825.105754320349,826.1292710471324,824.0323038091357
Deaths,Czech Republic,Both,All Ages,All causes,Number,2005,107414.63022540385,108253.70276659103,106695.02712348009
Deaths,Czech Republic,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Czech Republic,Both,All Ages,All causes,Rate,2005,1044.8370270338817,1052.9988021808972,1037.837347715703
Deaths,Trinidad and Tobago,Both,All Ages,All causes,Number,2006,9706.774920636126,9858.578894695367,9564.292254757724
Deaths,Trinidad and Tobago,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Trinidad and Tobago,Both,All Ages,All causes,Rate,2006,730.1995493517361,741.619119121734,719.4811821014924
Deaths,China,Both,All Ages,All causes,Number,2006,8283050.340665048,8390722.830638636,8180795.045060873
Deaths,China,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,China,Both,All Ages,All causes,Rate,2006,617.8971481303441,625.9292766036123,610.2691303184935
Deaths,Uruguay,Both,All Ages,All causes,Number,2005,31611.627403553313,31969.375306292557,31263.807941138362
Deaths,Uruguay,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Uruguay,Both,All Ages,All causes,Rate,2005,949.7103185052657,960.4581636040888,939.2607542289488
Deaths,Turkmenistan,Both,All Ages,All causes,Number,2005,33644.56595228482,34511.21616622077,32839.166466495364
Deaths,Turkmenistan,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Turkmenistan,Both,All Ages,All causes,Rate,2005,772.288906735557,792.1822930016165,753.8014906919717
Deaths,Iran,Both,All Ages,All causes,Number,2006,320836.6057516596,323790.64224264736,318142.5021654487
Deaths,Iran,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Iran,Both,All Ages,All causes,Rate,2006,439.6935921953711,443.74197973255866,436.0014321913955
Deaths,Lithuania,Both,All Ages,All causes,Number,2005,44164.97571747485,44536.36881348629,43795.852539612744
Deaths,Lithuania,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Lithuania,Both,All Ages,All causes,Rate,2005,1309.2527300588265,1320.2625272335931,1298.3102236837394
Deaths,Portugal,Both,All Ages,All causes,Number,2006,101488.18905024944,102348.25281404059,100725.02424777087
Deaths,Portugal,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Portugal,Both,All Ages,All causes,Rate,2006,945.2602825315951,953.2709104082413,938.1521709024477
Deaths,Comoros,Both,All Ages,All causes,Number,2006,4420.754247417269,4810.412989492639,4053.3686057741284
Deaths,Comoros,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Comoros,Both,All Ages,All causes,Rate,2006,725.3277360812499,789.2603316103766,665.0495616322954
Deaths,Malawi,Both,All Ages,All causes,Number,2002,209830.8307424713,231270.2775498876,190121.40879301287
Deaths,Malawi,Both,All Ages,All causes,Percent,2002,1.0,1.0,1.0
Deaths,Malawi,Both,All Ages,All causes,Rate,2002,1787.8470871914067,1970.520207199582,1619.914507894645
Deaths,Hungary,Both,All Ages,All causes,Number,2005,135198.66811914105,135947.8459824724,134428.08716703524
Deaths,Hungary,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Hungary,Both,All Ages,All causes,Rate,2005,1344.6062200139081,1352.057101216706,1336.9424763125833
Deaths,Oman,Both,All Ages,All causes,Number,2005,6701.965472115615,7663.613316802038,5931.516487597728
Deaths,Oman,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Oman,Both,All Ages,All causes,Rate,2005,279.9717831199742,320.14421655469096,247.7866014899117
Deaths,Madagascar,Both,All Ages,All causes,Number,2003,157654.15085513063,168895.4564594424,147544.8791243219
Deaths,Madagascar,Both,All Ages,All causes,Percent,2003,1.0,1.0,1.0
Deaths,Madagascar,Both,All Ages,All causes,Rate,2003,908.7987548400321,973.5993609805076,850.5237680320979
Deaths,Hungary,Both,All Ages,All causes,Number,2004,133201.40133572923,133916.89434956133,132372.30259989016
Deaths,Hungary,Both,All Ages,All causes,Percent,2004,1.0,1.0,1.0
Deaths,Hungary,Both,All Ages,All causes,Rate,2004,1321.1387336043854,1328.2352470398123,1312.9154383318466
Deaths,Egypt,Both,All Ages,All causes,Number,2006,428391.30865398195,440323.18032549316,417703.8412478645
Deaths,Egypt,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Egypt,Both,All Ages,All causes,Rate,2006,562.2472651446616,577.9073919489207,548.2203715102107
Deaths,Greece,Both,All Ages,All causes,Number,2005,103690.55236339265,104507.26756150796,102889.84185020442
Deaths,Greece,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Greece,Both,All Ages,All causes,Rate,2005,931.8368986167445,939.176481056212,924.6411456354687
Deaths,Cote d'Ivoire,Both,All Ages,All causes,Number,2002,216714.87346641626,233545.02049771234,201051.2445974049
Deaths,Cote d'Ivoire,Both,All Ages,All causes,Percent,2002,1.0,1.0,1.0
Deaths,Cote d'Ivoire,Both,All Ages,All causes,Rate,2002,1201.5343185511333,1294.8458615980246,1114.6903131622626
Deaths,Angola,Both,All Ages,All causes,Number,2004,208982.27487669818,223702.05339077668,194647.91353009467
Deaths,Angola,Both,All Ages,All causes,Percent,2004,1.0,1.0,1.0
Deaths,Angola,Both,All Ages,All causes,Rate,2004,1220.4746947853755,1306.4394839038714,1136.7607755079594
Deaths,Saudi Arabia,Both,All Ages,All causes,Number,2002,72788.50418304268,78495.96242791903,67146.25160521333
Deaths,Saudi Arabia,Both,All Ages,All causes,Percent,2002,1.0,1.0,1.0
Deaths,Saudi Arabia,Both,All Ages,All causes,Rate,2002,330.57969394977863,356.5009547449952,304.95457427874254
Deaths,Suriname,Both,All Ages,All causes,Number,2004,3423.850211087628,3590.462434310797,3275.4849642854133
Deaths,Suriname,Both,All Ages,All causes,Percent,2004,1.0,1.0,1.0
Deaths,Suriname,Both,All Ages,All causes,Rate,2004,689.6119315414031,723.1699933699421,659.7290692334773
Deaths,Hungary,Both,All Ages,All causes,Number,2006,132949.8445856754,133691.45399830953,132146.57719784757
Deaths,Hungary,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Hungary,Both,All Ages,All causes,Rate,2006,1325.5335160876677,1332.9274933830618,1317.5247978506202
Deaths,Sao Tome and Principe,Both,All Ages,All causes,Number,2006,1052.7865820108645,1114.6439115224878,989.8880374768015
Deaths,Sao Tome and Principe,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Sao Tome and Principe,Both,All Ages,All causes,Rate,2006,656.1621506859775,694.7154900441903,616.9598612935175
Deaths,Sweden,Both,All Ages,All causes,Number,2004,93460.54000956086,94215.20087528978,92738.9897878767
Deaths,Sweden,Both,All Ages,All causes,Percent,2004,1.0,1.0,1.0
Deaths,Sweden,Both,All Ages,All causes,Rate,2004,1036.8762860887357,1045.24869604521,1028.871214493709
Deaths,Tunisia,Both,All Ages,All causes,Number,2005,51993.203335923354,58220.34132763137,46362.11887838328
Deaths,Tunisia,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Tunisia,Both,All Ages,All causes,Rate,2005,501.05302729813286,561.0633006023115,446.78685915702664
Deaths,New Zealand,Both,All Ages,All causes,Number,2006,28118.970939164745,28414.534275209953,27815.295755034906
Deaths,Afghanistan,Both,All Ages,All causes,Number,2005,250661.6888766201,273409.68500117445,229835.70431769712
Deaths,Afghanistan,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Afghanistan,Both,All Ages,All causes,Rate,2005,1109.618513530812,1210.3183761969296,1017.4269299958336
Deaths,Congo,Both,All Ages,All causes,Number,2005,39537.297890307935,42477.84264274259,36514.463031877014
Deaths,Congo,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Congo,Both,All Ages,All causes,Rate,2005,1084.8673580867858,1165.5532214900031,1001.9235293027118
Deaths,United Kingdom,Both,All Ages,All causes,Number,2006,578297.5681434367,579396.0224235527,577264.9761043094
Deaths,United Kingdom,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,United Kingdom,Both,All Ages,All causes,Rate,2006,937.9817506034428,939.7634113355265,936.3069165009414
Deaths,Burundi,Both,All Ages,All causes,Number,2001,111195.10489069865,118305.39013578014,103975.615353146
Deaths,Burundi,Both,All Ages,All causes,Percent,2001,1.0,1.0,1.0
Deaths,Burundi,Both,All Ages,All causes,Rate,2001,1735.5516796014342,1846.5301935537939,1622.8686869006237
Deaths,Djibouti,Both,All Ages,All causes,Number,2006,5995.9504929016875,7513.8703697418405,4704.6560730326755
Deaths,Djibouti,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Djibouti,Both,All Ages,All causes,Rate,2006,763.1351378542665,956.3285265981334,598.7855245137642
Deaths,Vietnam,Both,All Ages,All causes,Number,2006,499450.2394457694,536029.1088049511,468100.9899989533
Deaths,Vietnam,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Vietnam,Both,All Ages,All causes,Rate,2006,580.910251231957,623.4551105813147,544.4479594282899
Deaths,Laos,Both,All Ages,All causes,Number,2006,52107.27617979758,56340.03358567991,48074.31794609042
Deaths,Laos,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Laos,Both,All Ages,All causes,Rate,2006,870.7471417633789,941.479325119738,803.3537350780176
Deaths,Uganda,Both,All Ages,All causes,Number,2005,323823.9559202765,343697.38918444986,304417.97099063493
Deaths,Uganda,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Uganda,Both,All Ages,All causes,Rate,2005,1139.7313679239917,1209.6779387857787,1071.430029047079
Deaths,Dominican Republic,Both,All Ages,All causes,Number,2005,51286.94867387474,54644.89821789766,47875.24463912847
Deaths,Dominican Republic,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Dominican Republic,Both,All Ages,All causes,Rate,2005,552.2518048975786,588.4098089198825,515.5149788690741
Deaths,Mongolia,Both,All Ages,All causes,Number,2004,19148.649308561788,19701.295751381786,18632.11300245843
Deaths,Mongolia,Both,All Ages,All causes,Percent,2004,1.0,1.0,1.0
Deaths,Mongolia,Both,All Ages,All causes,Rate,2004,748.7822114966846,770.3927083501379,728.5837530378184
Deaths,Burundi,Both,All Ages,All causes,Number,2006,87846.69655886422,94055.37405914777,81681.26939344857
Deaths,Burundi,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Burundi,Both,All Ages,All causes,Rate,2006,1159.3824485794557,1241.3232842020616,1078.0124218899698
Deaths,Niger,Both,All Ages,All causes,Number,2004,174227.42952142877,188373.1411444732,161527.8623401311
Deaths,Niger,Both,All Ages,All causes,Percent,2004,1.0,1.0,1.0
Deaths,Niger,Both,All Ages,All causes,Rate,2004,1334.8659499360394,1443.2451462261047,1237.5665760326065
Deaths,Senegal,Both,All Ages,All causes,Number,2005,91549.39483036564,97267.82815080739,86214.31558860061
Deaths,Senegal,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Senegal,Both,All Ages,All causes,Rate,2005,819.1601562263744,870.3272091689173,771.4232557994276
Deaths,Ukraine,Both,All Ages,All causes,Number,2005,777108.8814795248,778782.2473013736,775515.0886945374
Deaths,Ukraine,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Ukraine,Both,All Ages,All causes,Rate,2005,1624.9908747180054,1628.4900036758327,1621.6581387352887
Deaths,Kazakhstan,Both,All Ages,All causes,Number,2003,156864.60223100815,157943.9567407938,155969.27263267725
Deaths,Kazakhstan,Both,All Ages,All causes,Percent,2003,1.0,1.0,1.0
Deaths,Kazakhstan,Both,All Ages,All causes,Rate,2003,1026.946590758829,1034.0128084923379,1021.0851302028182
Deaths,Libya,Both,All Ages,All causes,Number,2006,22125.446750691546,23519.485780688738,20862.31524439069
Deaths,Libya,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Libya,Both,All Ages,All causes,Rate,2006,382.72936540927765,406.84366598446996,360.8795232215766
Deaths,Mozambique,Both,All Ages,All causes,Number,2006,280971.17620809335,304879.87392628164,259165.3807231445
Deaths,Mozambique,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Mozambique,Both,All Ages,All causes,Rate,2006,1370.5892613819278,1487.216898381626,1264.2196702697545
Deaths,Guinea-Bissau,Both,All Ages,All causes,Number,2004,17048.11690116115,18566.569847621056,15716.04756494223
Deaths,Guinea-Bissau,Both,All Ages,All causes,Percent,2004,1.0,1.0,1.0
Deaths,Guinea-Bissau,Both,All Ages,All causes,Rate,2004,1248.264550768203,1359.4458029888688,1150.7303221371108
Deaths,Kazakhstan,Both,All Ages,All causes,Number,2004,157958.396877479,159152.37938445905,156967.9918264972
Deaths,Kazakhstan,Both,All Ages,All causes,Percent,2004,1.0,1.0,1.0
Deaths,Kazakhstan,Both,All Ages,All causes,Rate,2004,1031.5143821816587,1039.3114360412167,1025.0467484599415
Deaths,Marshall Islands,Both,All Ages,All causes,Number,2004,377.0681922870325,397.58763093982094,357.9930798434066
Deaths,Marshall Islands,Both,All Ages,All causes,Percent,2004,1.0,1.0,1.0
Deaths,Marshall Islands,Both,All Ages,All causes,Rate,2004,707.3754661152743,745.8696901796329,671.5907809256521
Deaths,Lesotho,Both,All Ages,All causes,Number,2006,38875.84335339432,43499.39393690133,34670.59573501445
Deaths,Lesotho,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Lesotho,Both,All Ages,All causes,Rate,2006,2006.7514082364107,2245.416755253116,1789.6786491079633
Deaths,Mauritius,Both,All Ages,All causes,Number,2003,8167.99792112281,8279.27927958308,8054.722233856283
Deaths,Mauritius,Both,All Ages,All causes,Percent,2003,1.0,1.0,1.0
Deaths,Mauritius,Both,All Ages,All causes,Rate,2003,659.2872811784623,668.2694558770366,650.1441324408212
Deaths,Brazil,Both,All Ages,All causes,Number,2003,1060727.1911986023,1066512.6220083202,1054848.5721301353
Deaths,Brazil,Both,All Ages,All causes,Percent,2003,1.0,1.0,1.0
Deaths,Brazil,Both,All Ages,All causes,Rate,2003,584.5947131129196,587.7832165212482,581.3548511989948
Deaths,Bhutan,Both,All Ages,All causes,Number,2004,3829.640914546494,4165.823471919857,3515.683882884765
Deaths,Bhutan,Both,All Ages,All causes,Percent,2004,1.0,1.0,1.0
Deaths,Bhutan,Both,All Ages,All causes,Rate,2004,587.118514695064,638.658334786739,538.9860682802731
Deaths,United Arab Emirates,Both,All Ages,All causes,Number,2006,10135.587746530782,11328.503780096711,8968.870078629247
Deaths,United Arab Emirates,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,United Arab Emirates,Both,All Ages,All causes,Rate,2006,232.91484317177952,260.3279402534173,206.10378204332682
Deaths,Democratic Republic of the Congo,Both,All Ages,All causes,Number,2004,682693.4149120131,724033.2306064385,645175.2813563743
Deaths,Democratic Republic of the Congo,Both,All Ages,All causes,Percent,2004,1.0,1.0,1.0
Deaths,Democratic Republic of the Congo,Both,All Ages,All causes,Rate,2004,1219.3959335801057,1293.235232526953,1152.3827494861025
Deaths,Armenia,Both,All Ages,All causes,Number,2006,26913.280308877263,27138.066574384884,26692.528542139502
Deaths,Armenia,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Armenia,Both,All Ages,All causes,Rate,2006,845.9784829392695,853.0443010668725,839.0394832117124
Deaths,Botswana,Both,All Ages,All causes,Number,2006,23309.376252301725,27204.952650092193,19934.35091727163
Deaths,Botswana,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Botswana,Both,All Ages,All causes,Rate,2006,1244.1826638533023,1452.1165256342845,1064.0342134418306
Deaths,Nicaragua,Both,All Ages,All causes,Number,2004,20333.913221437295,21385.764149926978,19304.86771255696
Deaths,Nicaragua,Both,All Ages,All causes,Percent,2004,1.0,1.0,1.0
Deaths,Nicaragua,Both,All Ages,All causes,Rate,2004,385.45624767550663,405.39547469955966,365.9493275750427
Deaths,Norway,Both,All Ages,All causes,Number,2006,40967.290798917216,41198.187676005495,40759.559902213485
Deaths,Norway,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Norway,Both,All Ages,All causes,Rate,2006,881.4946727813415,886.4628892082992,877.0249195893315
Deaths,Paraguay,Both,All Ages,All causes,Number,2006,27346.87149870405,28599.804636835477,26081.88699348631
Deaths,Paraguay,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Paraguay,Both,All Ages,All causes,Rate,2006,477.0622514514603,498.919490361712,454.9947781706875
Deaths,Nigeria,Both,All Ages,All causes,Number,2003,1772937.570425116,1972802.9603936777,1577713.1917990989
Deaths,Nigeria,Both,All Ages,All causes,Percent,2003,1.0,1.0,1.0
Deaths,Nigeria,Both,All Ages,All causes,Rate,2003,1325.1295783520907,1474.5130334461753,1179.2149094725135
Deaths,Italy,Both,All Ages,All causes,Number,2003,577207.20225714,579390.8091442251,575018.5376924295
Deaths,Italy,Both,All Ages,All causes,Percent,2003,1.0,1.0,1.0
Deaths,Italy,Both,All Ages,All causes,Rate,2003,1004.9754845298497,1008.7773625743193,1001.1648005626504
Deaths,Canada,Both,All Ages,All causes,Number,2005,230601.28206719615,231743.43132127612,229479.85176963688
Deaths,Canada,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Canada,Both,All Ages,All causes,Rate,2005,726.7047569693547,730.3040660827667,723.1707404862702
Deaths,Jamaica,Both,All Ages,All causes,Number,2006,14658.0961666137,14951.100117290542,14404.126089638805
Deaths,Jamaica,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Jamaica,Both,All Ages,All causes,Rate,2006,535.1203067259249,545.8169457829965,525.8486698131077
Deaths,Jordan,Both,All Ages,All causes,Number,2005,19443.26677826053,20345.492113206445,18586.266188517104
Deaths,Jordan,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Jordan,Both,All Ages,All causes,Rate,2005,333.4693818397973,348.94335173157464,318.7710566994132
Deaths,Mexico,Both,All Ages,All causes,Number,2002,467553.4393475159,469802.07454581297,465237.6321648453
Deaths,Mexico,Both,All Ages,All causes,Percent,2002,1.0,1.0,1.0
Deaths,Mexico,Both,All Ages,All causes,Rate,2002,446.8474219499941,448.99647435065106,444.6341723356749
Deaths,Italy,Both,All Ages,All causes,Number,2005,561531.4735382183,563690.051672101,559293.4088517547
Deaths,Italy,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Italy,Both,All Ages,All causes,Rate,2005,962.9013552990525,966.6028358189917,959.0635730528253
Deaths,Israel,Both,All Ages,All causes,Number,2005,39091.90561109062,39456.45227453407,38708.886687134865
Deaths,Israel,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Israel,Both,All Ages,All causes,Rate,2005,550.2157550596786,555.346723083507,544.8247912999923
Deaths,Australia,Both,All Ages,All causes,Number,2006,134222.1477844645,135059.8415762566,133422.78336760492
Deaths,Australia,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Australia,Both,All Ages,All causes,Rate,2006,659.2254961997093,663.3397881751611,655.2994570694543
Deaths,Papua New Guinea,Both,All Ages,All causes,Number,2006,69632.98888650301,78073.82287375162,61768.315047498145
Deaths,Papua New Guinea,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Papua New Guinea,Both,All Ages,All causes,Rate,2006,1042.5892348793238,1168.970750152967,924.8343544483218
Deaths,Syria,Both,All Ages,All causes,Number,2005,58672.685808769,62505.55860644975,55024.485055455385
Deaths,Syria,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Syria,Both,All Ages,All causes,Rate,2005,302.8719078078827,322.6574260710504,284.0396776655033
Deaths,Lebanon,Both,All Ages,All causes,Number,2005,22876.62184602472,24087.122197880333,21688.83988054384
Deaths,Lebanon,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Lebanon,Both,All Ages,All causes,Rate,2005,388.3028402040338,408.84961183216996,368.14168556137327
Deaths,Timor-Leste,Both,All Ages,All causes,Number,2004,6394.237321758185,6809.327114545643,6034.036493022128
Deaths,Timor-Leste,Both,All Ages,All causes,Percent,2004,1.0,1.0,1.0
Deaths,Timor-Leste,Both,All Ages,All causes,Rate,2004,654.2145019879516,696.6836423097648,617.3612239612897
Deaths,Morocco,Both,All Ages,All causes,Number,2005,194741.82092807046,209582.03304572508,180728.10848630144
Deaths,Morocco,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Morocco,Both,All Ages,All causes,Rate,2005,621.2875608302642,668.6324975513137,576.5794176095064
Deaths,Russian Federation,Both,All Ages,All causes,Number,2006,2219246.705388318,2220943.261826517,2217546.6173900804
Deaths,Russian Federation,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,Russian Federation,Both,All Ages,All causes,Rate,2006,1518.9701559865312,1520.1313691996975,1517.806525586359
Deaths,Japan,Both,All Ages,All causes,Number,2005,1089227.7914897904,1091032.8788613912,1087377.7948682636
Deaths,Japan,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Japan,Both,All Ages,All causes,Rate,2005,839.0705252909345,840.4610476600104,837.6454077451483
Deaths,Ireland,Both,All Ages,All causes,Number,2003,28924.240365803198,29276.50142914433,28600.753053035394
Deaths,Ireland,Both,All Ages,All causes,Percent,2003,1.0,1.0,1.0
Deaths,Ireland,Both,All Ages,All causes,Rate,2003,711.9175668589498,720.587832212208,703.9555150400297
Deaths,Somalia,Both,All Ages,All causes,Number,2005,139272.14988503177,164609.3824322908,117962.78444022116
Deaths,Somalia,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Somalia,Both,All Ages,All causes,Rate,2005,1182.6063113853643,1397.7532100880987,1001.66137668411
Deaths,Swaziland,Both,All Ages,All causes,Number,2005,18916.697055521217,21642.124218497796,16481.431034031306
Deaths,Swaziland,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Swaziland,Both,All Ages,All causes,Rate,2005,1803.2251200246958,2063.02516379833,1571.084548602291
Deaths,American Samoa,Both,All Ages,All causes,Number,2006,288.08457309391434,299.0943971128904,276.6577207449005
Deaths,American Samoa,Both,All Ages,All causes,Percent,2006,1.0,1.0,1.0
Deaths,American Samoa,Both,All Ages,All causes,Rate,2006,498.9869529141241,518.056903381616,479.19467395312836
Deaths,Montenegro,Both,All Ages,All causes,Number,2005,5859.295262798024,6060.670672146577,5663.467048364786
Deaths,Montenegro,Both,All Ages,All causes,Percent,2005,1.0,1.0,1.0
Deaths,Montenegro,Both,All Ages,All causes,Rate,2005,923.5319921344061,955.2724360992906,892.6658874443199
