measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Turkmenistan,Both,All Ages,Neglected tropical diseases and malaria,Number,1994,10.083494830934647,20.30270183893738,7.084878554204762
Deaths,Guinea,Both,All Ages,Neglected tropical diseases and malaria,Number,1992,9151.218414330564,13240.232484003822,5946.94261780372
Deaths,Guinea-Bissau,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1993,440.45934281463013,675.7353472876111,273.31884197639357
Deaths,Guinea-Bissau,Both,All Ages,Respiratory infections and tuberculosis,Number,1993,2529.922052348694,2971.580691663192,2067.8387418990847
Deaths,Guinea-Bissau,Both,All Ages,Enteric infections,Number,1993,1767.9191254708217,2328.1300519243905,1259.00020420673
Deaths,Guinea-Bissau,Both,All Ages,Other infectious diseases,Number,1993,2640.485689634415,4012.6432275678153,1578.449761946485
Deaths,Sao Tome and Principe,Both,All Ages,Neglected tropical diseases and malaria,Number,1993,12.45507220251573,19.092600150506478,7.317831293378707
Deaths,Trinidad and Tobago,Both,All Ages,Neglected tropical diseases and malaria,Number,1994,1.6848759065796364,3.2253846349930315,1.1410534695036827
Deaths,Japan,Both,All Ages,Neglected tropical diseases and malaria,Number,1999,11.509662375021863,22.955422396458992,7.732151860183093
Deaths,Grenada,Both,All Ages,Other infectious diseases,Number,1998,4.6419629369602005,5.100193339458491,4.22704138580431
Deaths,Belarus,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1997,147.62831967106166,154.24350482073274,140.94816966240307
Deaths,Belarus,Both,All Ages,Respiratory infections and tuberculosis,Number,1997,2211.565450273427,2280.45744018323,2149.545965943701
Deaths,Belarus,Both,All Ages,Enteric infections,Number,1997,83.37533282202303,93.62764878908047,73.41301240141185
Deaths,Belarus,Both,All Ages,Other infectious diseases,Number,1997,321.5587206756881,362.9624720014571,298.3622499910455
Deaths,Mexico,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1997,5771.750463977445,6851.047789525993,5131.320494380365
Deaths,Latvia,Both,All Ages,Respiratory infections and tuberculosis,Number,1996,716.7729175215198,744.79635946139,690.561325785086
Deaths,Latvia,Both,All Ages,Enteric infections,Number,1996,12.416718721028868,14.377735620425515,10.771917047514787
Deaths,Latvia,Both,All Ages,Other infectious diseases,Number,1996,116.87638787513436,125.07039471943874,90.95969920516389
Deaths,Slovakia,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1995,5.60785540964587,6.310915989341183,3.860013912316872
Deaths,Slovakia,Both,All Ages,Respiratory infections and tuberculosis,Number,1995,2316.9065143022326,2479.148746486721,1696.0171779843504
Deaths,Slovakia,Both,All Ages,Enteric infections,Number,1995,17.751103097216536,27.74177628771934,13.120593140825546
Deaths,Slovakia,Both,All Ages,Other infectious diseases,Number,1995,72.95463300696333,82.47541184501564,66.80334479481797
Deaths,Norway,Both,All Ages,Respiratory infections and tuberculosis,Number,1999,2112.902105019999,2159.2178605648232,2069.711783372513
Deaths,Norway,Both,All Ages,Enteric infections,Number,1999,102.08189082791739,106.22578561931962,97.75953705209616
Deaths,Norway,Both,All Ages,Other infectious diseases,Number,1999,96.43268283315477,101.93725938031582,74.48092307173714
Deaths,Dominica,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1992,6.0377486921075665,7.299741265288889,5.70012798940716
Deaths,Dominica,Both,All Ages,Respiratory infections and tuberculosis,Number,1992,28.946960927768405,30.57894449845118,27.33429982084541
Deaths,Dominica,Both,All Ages,Enteric infections,Number,1992,3.6194910828531066,4.019850190510054,3.206167338270682
Deaths,Dominica,Both,All Ages,Other infectious diseases,Number,1992,4.54821634775094,4.911391583690429,4.13144196414861
Deaths,South Sudan,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1994,2796.0648475777066,5324.63195082625,1484.1791553541593
Deaths,South Sudan,Both,All Ages,Respiratory infections and tuberculosis,Number,1994,13923.971079627552,17961.894935040906,10503.570497046476
Deaths,South Sudan,Both,All Ages,Enteric infections,Number,1994,10484.575878671087,14901.608342143303,6970.93897758677
Deaths,Israel,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1994,44.373443910155544,47.076076360746896,42.40862138546698
Deaths,Israel,Both,All Ages,Respiratory infections and tuberculosis,Number,1994,715.0099698715595,747.4573792593548,687.0274235557109
Deaths,Israel,Both,All Ages,Enteric infections,Number,1994,55.38920313470862,68.04833923575539,46.31684542569046
Deaths,Israel,Both,All Ages,Other infectious diseases,Number,1994,130.3918250524887,140.40509796458647,110.89046810701932
Deaths,Vanuatu,Both,All Ages,Respiratory infections and tuberculosis,Number,1996,105.32513622878248,135.50117137065294,82.48198446451701
Deaths,Vanuatu,Both,All Ages,Enteric infections,Number,1996,42.833483996474335,68.2552807432086,27.855043156257008
Deaths,Vanuatu,Both,All Ages,Other infectious diseases,Number,1996,41.16214686603913,62.566734928637985,26.52272502156237
Deaths,Netherlands,Both,All Ages,Neglected tropical diseases and malaria,Number,1999,1.5789535388095681,2.0284837631371,0.9244344102650202
Deaths,Tanzania,Both,All Ages,Neglected tropical diseases and malaria,Number,1999,36922.190827850056,52966.816505337694,24604.921008619887
Deaths,Brazil,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1998,17890.538718966753,21911.841928348542,15632.349653188463
Deaths,Brazil,Both,All Ages,Respiratory infections and tuberculosis,Number,1998,63135.85852533477,65825.77348267427,61165.85274926709
Deaths,Brazil,Both,All Ages,Enteric infections,Number,1998,21669.403321132926,23744.579428596888,20226.481039782026
Deaths,Brazil,Both,All Ages,Other infectious diseases,Number,1998,10889.073916543544,11770.873416978495,9688.235621481532
Deaths,Bangladesh,Both,All Ages,Neglected tropical diseases and malaria,Number,1998,20021.134290838178,50191.4322998177,9253.914886439685
Deaths,Ethiopia,Both,All Ages,Neglected tropical diseases and malaria,Number,1996,34612.69581288026,62419.19860746899,17744.89948470485
Deaths,Sri Lanka,Both,All Ages,Neglected tropical diseases and malaria,Number,1995,773.2204821995894,873.3502534576635,664.9998496262207
Deaths,Serbia,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1992,45.78574157500506,69.29785132140069,4.0596670846879315
Deaths,Serbia,Both,All Ages,Respiratory infections and tuberculosis,Number,1992,1447.4915290603521,1628.6138098435915,1308.0041022883097
Deaths,Serbia,Both,All Ages,Enteric infections,Number,1992,41.347898212426244,62.902782905698004,30.366742981207477
Deaths,Kenya,Both,All Ages,Other infectious diseases,Number,1996,17344.60751459324,23804.243840597417,12777.894123835838
Deaths,India,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1998,90362.38700118607,123359.99255003015,70601.72791482708
Deaths,Swaziland,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1996,2195.1752895677896,3071.263749240455,1648.2166421942254
Deaths,Swaziland,Both,All Ages,Respiratory infections and tuberculosis,Number,1996,1067.9253895220604,1220.0752974758152,935.2273535460898
Deaths,Swaziland,Both,All Ages,Enteric infections,Number,1996,813.6364289336719,1071.7741789786614,579.6813792884359
Deaths,Sao Tome and Principe,Both,All Ages,Respiratory infections and tuberculosis,Number,1993,179.50169670118078,205.21529953308746,154.56099750581038
Deaths,Sao Tome and Principe,Both,All Ages,Enteric infections,Number,1993,108.15519341122167,136.90551964724563,82.37574310498192
Deaths,Sao Tome and Principe,Both,All Ages,Other infectious diseases,Number,1993,110.77127859182059,168.6898595057406,70.09778914096646
Deaths,Zambia,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1995,41805.716625943176,54150.763741169685,30725.042544881897
Deaths,Zambia,Both,All Ages,Respiratory infections and tuberculosis,Number,1995,20264.238878892047,23138.03298676097,17443.2016969574
Deaths,Zambia,Both,All Ages,Enteric infections,Number,1995,13649.107805042036,18033.44845782815,10238.50419280819
Deaths,Zambia,Both,All Ages,Other infectious diseases,Number,1995,8877.299274319923,12135.129847870832,6595.294220367092
Deaths,Seychelles,Both,All Ages,Other infectious diseases,Number,1993,23.982456826525663,26.426119220035353,21.37324187880492
Deaths,Thailand,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1995,17336.75688283835,21741.781711389933,11222.860515886869
Deaths,Thailand,Both,All Ages,Respiratory infections and tuberculosis,Number,1995,26444.1857879114,35573.18656844626,23642.001881220225
Deaths,Thailand,Both,All Ages,Enteric infections,Number,1995,6676.089840477684,9362.548491335014,4528.093952537003
Deaths,Thailand,Both,All Ages,Other infectious diseases,Number,1995,7031.0914785039295,8978.786656626686,5660.532744781144
Deaths,Kenya,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1997,72735.61461170558,80825.45552055612,65884.75989797311
Deaths,Barbados,Both,All Ages,Neglected tropical diseases and malaria,Number,1996,0.48650787830402464,0.8585089812657909,0.302979865059305
Deaths,Vanuatu,Both,All Ages,Neglected tropical diseases and malaria,Number,1996,1.5004791784477234,2.36259295171062,0.6765167887415011
Deaths,Angola,Both,All Ages,Enteric infections,Number,1995,29416.41744018955,37490.35862712752,21754.823247888395
Deaths,Angola,Both,All Ages,Other infectious diseases,Number,1995,16386.429150308155,25381.30112374895,10905.008659487763
Deaths,Pakistan,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1993,4206.558250778169,7994.637044400121,1683.763250572818
Deaths,Pakistan,Both,All Ages,Respiratory infections and tuberculosis,Number,1993,141883.46023537373,161182.0463099677,124881.14752102036
Deaths,Pakistan,Both,All Ages,Enteric infections,Number,1993,142588.59003700136,178718.79042989167,109962.68812492059
Deaths,Pakistan,Both,All Ages,Other infectious diseases,Number,1993,107656.66951598194,149549.3678673678,80066.05138425592
Deaths,Uganda,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1999,97815.98378720877,116970.51176927757,79842.47085949968
Deaths,Uganda,Both,All Ages,Respiratory infections and tuberculosis,Number,1999,32130.93347073506,37376.1795749036,27196.45137634841
Deaths,Uganda,Both,All Ages,Enteric infections,Number,1999,17910.651450520287,23792.568597064197,13076.385025857753
Deaths,Uganda,Both,All Ages,Other infectious diseases,Number,1999,23042.685488428568,35341.44354409864,14975.995383806425
Deaths,Saint Lucia,Both,All Ages,Neglected tropical diseases and malaria,Number,1999,0.7441172413767858,1.0103929566647742,0.5677001632548628
Deaths,Norway,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1999,22.454799212952143,23.20790739766457,21.70689213593159
Deaths,Ireland,Both,All Ages,Neglected tropical diseases and malaria,Number,1997,0.18580308126865794,0.27058012919158153,0.11761362693454076
Deaths,Luxembourg,Both,All Ages,Neglected tropical diseases and malaria,Number,1992,0.35489514342793804,0.4816342815222461,0.19833235942304528
Deaths,Nepal,Both,All Ages,Neglected tropical diseases and malaria,Number,1993,5140.509625986526,17812.72372391103,1291.0177449156217
Deaths,Mongolia,Both,All Ages,Neglected tropical diseases and malaria,Number,1995,1.4480671844414439,1.972091963894857,0.9997052008880626
Deaths,Bangladesh,Both,All Ages,Neglected tropical diseases and malaria,Number,1994,26931.0322439083,76062.88826251967,11400.98851656831
Deaths,Myanmar,Both,All Ages,Enteric infections,Number,1997,20756.762179847385,28479.37565754336,14990.478418962652
Deaths,Myanmar,Both,All Ages,Other infectious diseases,Number,1997,25396.46968289486,36437.91661731142,18073.036159496318
Deaths,Belize,Both,All Ages,Neglected tropical diseases and malaria,Number,1996,1.030841443573099,1.2174025203402108,0.7244969967751506
Deaths,Bahrain,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1999,11.333024491248139,12.453382101353556,9.761224301016544
Deaths,Bahrain,Both,All Ages,Respiratory infections and tuberculosis,Number,1999,63.815375592515586,69.22978075542352,58.49463513606043
Deaths,Bahrain,Both,All Ages,Enteric infections,Number,1999,10.745072419448224,14.945978241041091,6.526365009344852
Deaths,Bahrain,Both,All Ages,Other infectious diseases,Number,1999,11.91428756071147,14.692947353724438,9.324998974364743
Deaths,Madagascar,Both,All Ages,Neglected tropical diseases and malaria,Number,1995,4741.4949103305935,10306.590096303933,2259.183778220343
Deaths,Kazakhstan,Both,All Ages,Neglected tropical diseases and malaria,Number,1996,22.929857917588315,33.47831662348912,18.526999862252485
Deaths,Indonesia,Both,All Ages,Other infectious diseases,Number,1995,63882.11657362521,82288.07876721228,49300.280374426446
Deaths,Chad,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1996,6364.0262858560345,9457.243826959035,4438.321518342952
Deaths,Chad,Both,All Ages,Respiratory infections and tuberculosis,Number,1996,20745.045104333243,24253.364348334246,17420.41145192943
Deaths,Chad,Both,All Ages,Enteric infections,Number,1996,21671.572219602334,27767.620639231765,16317.65821085759
Deaths,Lithuania,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1996,35.359286765994156,36.97910671551411,33.813042297216974
Deaths,Lithuania,Both,All Ages,Respiratory infections and tuberculosis,Number,1996,898.0173047237083,927.1095222707444,868.4557288585103
Deaths,Lithuania,Both,All Ages,Enteric infections,Number,1996,15.98792940614798,18.65015865764352,13.978592680659462
Deaths,Lithuania,Both,All Ages,Other infectious diseases,Number,1996,103.74681905707867,109.7836282572679,89.80986649822903
Deaths,France,Both,All Ages,Respiratory infections and tuberculosis,Number,1996,19856.480194686334,20557.671954528923,19211.516029297436
Deaths,France,Both,All Ages,Enteric infections,Number,1996,1246.501128749093,1342.3366348726656,1160.79605459469
Deaths,France,Both,All Ages,Other infectious diseases,Number,1996,1868.3858928569284,1975.920316599025,1383.4635046024669
Deaths,Bhutan,Both,All Ages,Other infectious diseases,Number,1998,168.6983803976971,207.36718855140722,130.3750005436838
Deaths,Brunei,Both,All Ages,Neglected tropical diseases and malaria,Number,1999,0.7699333613206518,1.4285163986680545,0.530428946605809
Deaths,Bhutan,Both,All Ages,Neglected tropical diseases and malaria,Number,1998,56.74184122285143,93.54802941271666,26.818433381845225
Deaths,Comoros,Both,All Ages,Neglected tropical diseases and malaria,Number,1994,6.078814651648113,8.713566553353449,4.178831256529259
Deaths,Moldova,Both,All Ages,Neglected tropical diseases and malaria,Number,1998,4.656081884745002,6.5337648635292185,3.0326598980227946
Deaths,Mauritius,Both,All Ages,Neglected tropical diseases and malaria,Number,1998,2.114760191665884,3.3472056927462437,1.091845482904895
Deaths,India,Both,All Ages,Respiratory infections and tuberculosis,Number,1998,1289392.5245229711,1355548.5757505486,1221955.021111359
Deaths,India,Both,All Ages,Enteric infections,Number,1998,1043768.9448167824,1384882.1956774842,831434.8454143328
Deaths,India,Both,All Ages,Other infectious diseases,Number,1998,481619.31726863724,622680.958839305,393637.054548143
Deaths,South Korea,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1999,104.58360181519161,122.75176175184527,91.52806064605362
Deaths,South Korea,Both,All Ages,Respiratory infections and tuberculosis,Number,1999,8990.746383707638,9244.592025025444,8731.138438232423
Deaths,South Korea,Both,All Ages,Enteric infections,Number,1999,339.33813503908016,364.2506160371484,316.9158966902098
Deaths,South Korea,Both,All Ages,Other infectious diseases,Number,1999,882.1661942506432,922.422335209726,753.6272554106494
Deaths,Grenada,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1999,8.595961617585985,9.801332493041171,8.232804690410466
Deaths,Grenada,Both,All Ages,Respiratory infections and tuberculosis,Number,1999,45.5631620642121,48.31689581706942,42.73376132319777
Deaths,Grenada,Both,All Ages,Enteric infections,Number,1999,2.181459707066175,2.502976001202855,1.8895754476176079
Deaths,Greenland,Both,All Ages,Other infectious diseases,Number,1995,4.053120560183275,4.871880226230613,3.3957547217790354
Deaths,Liberia,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1992,839.5521947581357,1830.677341222768,395.1941126455259
Deaths,Liberia,Both,All Ages,Respiratory infections and tuberculosis,Number,1992,5897.43864072592,6679.2556108198805,5135.748724138332
Deaths,Liberia,Both,All Ages,Enteric infections,Number,1992,4656.352861496321,5799.3035664512945,3618.3918946925587
Deaths,Liberia,Both,All Ages,Other infectious diseases,Number,1992,3938.065455536077,6195.776794330198,2537.112735631102
Deaths,South Africa,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1990,3419.0476869423455,5933.804321208846,1757.7640737425202
Deaths,South Africa,Both,All Ages,Respiratory infections and tuberculosis,Number,1990,45315.10613741511,48667.679699382425,41677.978207970285
Deaths,South Africa,Both,All Ages,Enteric infections,Number,1990,25623.199366423552,31920.63936535051,21660.691565212575
Deaths,South Africa,Both,All Ages,Other infectious diseases,Number,1990,8458.71735976393,12378.898909533169,5897.222160394361
Deaths,Azerbaijan,Both,All Ages,Neglected tropical diseases and malaria,Number,1997,24.374533057976155,46.134754878595366,16.166319578222428
Deaths,Nicaragua,Both,All Ages,Other infectious diseases,Number,1992,528.8585225410907,777.5827434051911,406.9843694347553
Deaths,Georgia,Both,All Ages,Neglected tropical diseases and malaria,Number,1997,23.916673455284315,163.88965423533077,5.452841859319781
Deaths,United Kingdom,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1996,677.160961366467,701.8095384025414,664.7807346613513
Deaths,United Kingdom,Both,All Ages,Respiratory infections and tuberculosis,Number,1996,45284.12141747072,45963.17460094558,44650.5114515973
Deaths,United Kingdom,Both,All Ages,Enteric infections,Number,1996,366.489108696046,403.049852640446,341.98067883108047
Deaths,United Kingdom,Both,All Ages,Other infectious diseases,Number,1996,1267.024910454274,1369.2352810326051,1126.7002525541109
Deaths,Belgium,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1995,249.63268668976298,259.13252964944604,240.1463789847721
Deaths,Belgium,Both,All Ages,Respiratory infections and tuberculosis,Number,1995,3645.582589734007,3779.4417867417415,3505.596591608183
Deaths,Belgium,Both,All Ages,Enteric infections,Number,1995,125.09031200525492,137.50573257706853,114.96043853096698
Deaths,Belgium,Both,All Ages,Other infectious diseases,Number,1995,297.86894776952136,316.60652721583887,228.9891759281296
Deaths,Kenya,Both,All Ages,Neglected tropical diseases and malaria,Number,1996,16704.016629849586,23935.885411130097,11408.09873072245
Deaths,Israel,Both,All Ages,Neglected tropical diseases and malaria,Number,1997,2.3094959488290976,5.67106338971236,1.3102941980455964
Deaths,Malawi,Both,All Ages,Neglected tropical diseases and malaria,Number,1998,22432.47672752226,31901.616376001628,15389.915686434499
Deaths,Philippines,Both,All Ages,Neglected tropical diseases and malaria,Number,1999,3006.0665449837943,3578.1789123595436,2069.0221701883106
Deaths,Uganda,Both,All Ages,Neglected tropical diseases and malaria,Number,1995,54541.30481002842,71375.51543832911,40133.82121455578
Deaths,Saint Vincent and the Grenadines,Both,All Ages,Neglected tropical diseases and malaria,Number,1995,0.4214444513316166,0.5889392498944174,0.2634953412621122
Deaths,Malawi,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1995,49619.68020427321,65144.74057782396,37110.02624211892
Deaths,Malawi,Both,All Ages,Respiratory infections and tuberculosis,Number,1995,20393.40435019359,23934.894868119885,16151.107817473305
Deaths,Malawi,Both,All Ages,Enteric infections,Number,1995,20334.081933217745,25860.71249843031,15250.342188785851
Deaths,Malawi,Both,All Ages,Other infectious diseases,Number,1995,10145.296449483309,14476.22890653569,6929.873735747197
Deaths,Tunisia,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1995,32.55935469341966,130.25989488473238,12.615453658178929
Deaths,Tunisia,Both,All Ages,Respiratory infections and tuberculosis,Number,1995,1702.9084449005568,2027.4131524535785,1502.4164058944
Deaths,Tunisia,Both,All Ages,Enteric infections,Number,1995,291.4687217431765,399.88640832690743,201.1585023232996
Deaths,Tunisia,Both,All Ages,Other infectious diseases,Number,1995,566.0404851374748,804.149817084781,410.9809577846886
Deaths,Uzbekistan,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1994,184.61320174246598,200.57625838626024,171.201288574791
Deaths,Uzbekistan,Both,All Ages,Respiratory infections and tuberculosis,Number,1994,21058.323734956568,22874.130406155655,19270.657955880986
Deaths,Uzbekistan,Both,All Ages,Enteric infections,Number,1994,3324.01386764766,3863.375688943153,2876.274129167711
Deaths,Uzbekistan,Both,All Ages,Other infectious diseases,Number,1994,2284.689268487646,2501.6392634934527,2101.8494794169833
Deaths,Bulgaria,Both,All Ages,Neglected tropical diseases and malaria,Number,1999,19.165225816749956,28.531221596745073,7.808186384131007
Deaths,Zambia,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1999,55243.13903932446,69008.09684433496,43119.43683013608
Deaths,Zambia,Both,All Ages,Respiratory infections and tuberculosis,Number,1999,20341.252437193594,22989.27635513676,17705.925050850874
Deaths,Zambia,Both,All Ages,Enteric infections,Number,1999,14944.94103765166,19516.939693380256,11203.475539142928
Deaths,Zambia,Both,All Ages,Other infectious diseases,Number,1999,8292.476303400048,11551.482113441021,6142.907760047711
Deaths,Norway,Both,All Ages,Neglected tropical diseases and malaria,Number,1998,2.614777614527409,3.119343471330802,1.17247513466541
Deaths,Kyrgyzstan,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1997,75.85465930762793,79.5704669962268,71.04815138898435
Deaths,Kyrgyzstan,Both,All Ages,Respiratory infections and tuberculosis,Number,1997,3597.1241301687496,3876.0493904896434,3335.083243732215
Deaths,Kyrgyzstan,Both,All Ages,Enteric infections,Number,1997,613.1669255497244,708.0497282572908,534.0388024606158
Deaths,Italy,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1997,2639.405054884386,2699.097266375357,2580.0593933849796
Deaths,Italy,Both,All Ages,Respiratory infections and tuberculosis,Number,1997,8505.33558122463,8785.714984394413,8246.76598419877
Deaths,Italy,Both,All Ages,Enteric infections,Number,1997,99.01000886080449,131.87625085065224,78.00121056895715
Deaths,Italy,Both,All Ages,Other infectious diseases,Number,1997,1623.8384621528417,1718.7993676491208,1268.722579116035
Deaths,Vietnam,Both,All Ages,Other infectious diseases,Number,1994,15000.812331130523,21691.14061837056,10415.518334140997
Deaths,Ukraine,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1998,4308.166007079041,4434.889758317278,3904.7237064266797
Deaths,Ukraine,Both,All Ages,Respiratory infections and tuberculosis,Number,1998,12880.754303875197,13270.285444750794,12535.004081069388
Deaths,Ukraine,Both,All Ages,Enteric infections,Number,1998,324.5782092159236,370.77957691636925,285.2234659297606
Deaths,Ukraine,Both,All Ages,Other infectious diseases,Number,1998,1588.19207997047,1699.4520921427984,1412.2630508260095
Deaths,Guyana,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1998,224.54862282464148,242.3508423973506,216.12634955962687
Deaths,Guyana,Both,All Ages,Respiratory infections and tuberculosis,Number,1998,346.07400695044856,362.00889636950257,331.75718884128884
Deaths,Guyana,Both,All Ages,Enteric infections,Number,1998,141.11713875057237,160.09925428550676,123.70886257342289
Deaths,Guyana,Both,All Ages,Other infectious diseases,Number,1998,42.078688681403214,47.04934520691855,38.92075243778347
Deaths,Grenada,Both,All Ages,Neglected tropical diseases and malaria,Number,1998,0.5706177340642105,0.8673335141751298,0.3535226739507439
Deaths,Syria,Both,All Ages,Neglected tropical diseases and malaria,Number,1995,65.27816622991547,187.08355119871968,41.66235449460374
Deaths,Czech Republic,Both,All Ages,Neglected tropical diseases and malaria,Number,1994,2.051347599304782,2.925478996290955,1.2849351663133413
Deaths,Mozambique,Both,All Ages,Neglected tropical diseases and malaria,Number,1997,33629.82296116683,47526.89728366216,22218.025792915058
Deaths,Bosnia and Herzegovina,Both,All Ages,Neglected tropical diseases and malaria,Number,1996,11.033003857461813,50.47204196768093,4.35025590086396
Deaths,Turkmenistan,Both,All Ages,Neglected tropical diseases and malaria,Number,1998,14.240639066275131,25.1092024442073,9.28210719549308
Deaths,Netherlands,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1995,513.7682432118427,531.4247051996679,495.9802021639488
Deaths,Netherlands,Both,All Ages,Respiratory infections and tuberculosis,Number,1995,5439.985317100768,5636.904402477992,5248.2360824679035
Deaths,Netherlands,Both,All Ages,Enteric infections,Number,1995,72.60238939367458,82.36100029606379,65.78665703484137
Deaths,Netherlands,Both,All Ages,Other infectious diseases,Number,1995,345.18301170441623,369.91023104543416,275.37644640912384
Deaths,Malaysia,Both,All Ages,Neglected tropical diseases and malaria,Number,1993,161.90612975246043,228.25110055331774,94.9576417304679
Deaths,Slovenia,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1995,9.94418082500328,10.471539420551519,9.470966846099763
Deaths,Latvia,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1992,79.96684441553803,83.66307153045148,67.6862166014422
Deaths,Latvia,Both,All Ages,Respiratory infections and tuberculosis,Number,1992,619.6295066414643,641.412937615609,596.0158479982979
Deaths,Latvia,Both,All Ages,Enteric infections,Number,1992,14.989898201419656,17.278196257340642,13.074301981046823
Deaths,Latvia,Both,All Ages,Other infectious diseases,Number,1992,138.40731284498347,148.6957593321298,110.81035798305342
Deaths,Niger,Both,All Ages,Neglected tropical diseases and malaria,Number,1998,17949.06249239492,30954.054725992177,9100.64105018604
Deaths,Solomon Islands,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1994,80.48223117174331,158.85155759519327,29.882407252486992
Deaths,Solomon Islands,Both,All Ages,Respiratory infections and tuberculosis,Number,1994,413.5412156040896,473.017527203494,360.1810107364757
Deaths,Solomon Islands,Both,All Ages,Enteric infections,Number,1994,81.86043566784086,114.62677087761176,59.94331252660962
Deaths,Cape Verde,Both,All Ages,Neglected tropical diseases and malaria,Number,1995,6.609114314265364,15.84336843197595,3.1329326436219804
Deaths,United States,Both,All Ages,Neglected tropical diseases and malaria,Number,1995,71.84131839759202,149.3495121856494,48.37577319134802
Deaths,Bosnia and Herzegovina,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1993,7.355198512709665,11.08538896536205,5.600542963450702
Deaths,Bosnia and Herzegovina,Both,All Ages,Respiratory infections and tuberculosis,Number,1993,832.0557946366566,919.2563204472925,750.0632616090872
Deaths,Bosnia and Herzegovina,Both,All Ages,Enteric infections,Number,1993,28.64215624247899,38.61455440809881,20.13538648718038
Deaths,Bosnia and Herzegovina,Both,All Ages,Other infectious diseases,Number,1993,186.01597048894573,296.38753040675886,105.11632586799784
Deaths,Thailand,Both,All Ages,Neglected tropical diseases and malaria,Number,1994,904.262127374544,1254.043854156849,198.7130443652037
Deaths,Myanmar,Both,All Ages,Neglected tropical diseases and malaria,Number,1992,7556.511187456204,11365.449102288096,4178.049917715356
Deaths,Israel,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1998,43.13172879812005,45.87356357696798,41.16875079712283
Deaths,Israel,Both,All Ages,Respiratory infections and tuberculosis,Number,1998,1022.4438452254485,1071.0348758985385,977.9369603613959
Deaths,Israel,Both,All Ages,Enteric infections,Number,1998,78.54265004319862,90.84429745661237,68.59768247187385
Deaths,Israel,Both,All Ages,Other infectious diseases,Number,1998,145.5677427781771,157.99962863860168,104.16866652672253
Deaths,Mozambique,Both,All Ages,Neglected tropical diseases and malaria,Number,1993,35513.12633233651,50728.653948044914,22478.219430998077
Deaths,Philippines,Both,All Ages,Neglected tropical diseases and malaria,Number,1995,3158.846513461416,3776.908159292636,1897.7034426832643
Deaths,Bahrain,Both,All Ages,Neglected tropical diseases and malaria,Number,1998,0.0343201798799256,0.04823136164411791,0.013692732278287422
Deaths,Suriname,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,1999,119.76556335541986,129.91086767793297,114.40540983102598
Deaths,Suriname,Both,All Ages,Respiratory infections and tuberculosis,Number,1999,146.06771811564224,156.08971790070464,136.74480087199743
Deaths,Suriname,Both,All Ages,Enteric infections,Number,1999,69.78408256055346,79.35337514442085,61.37966842733811
Deaths,Netherlands,Both,All Ages,Other infectious diseases,Number,1999,386.8732100141389,431.61350374116734,263.3805158544976
Deaths,Mauritania,Both,All Ages,Neglected tropical diseases and malaria,Number,1998,365.42463188337166,769.4730028735759,188.1235855380522
